listing_id,avg_price,median_price,min_date,max_date,n_observations,n_unique_dates,season_high
703527486074504582,344.85115606936415,300.0,2025-01-27,2025-04-20,173,74,344.85115606936415
703538637731385185,407.10558471204183,404.5,2025-01-28,2025-04-20,191,76,407.10558471204183
703678241822238330,321.23333333333335,300.0,2025-02-15,2025-04-20,60,60,321.23333333333335
705946468067026302,486.41509433962267,430.0,2025-01-28,2025-04-17,159,60,486.41509433962267
708045427082372124,1252.904761904762,1250.0,2025-01-13,2025-04-20,252,94,1252.904761904762
711032530664362412,171.9857142857143,149.0,2025-01-27,2025-04-06,35,35,171.9857142857143
716703779507124462,766.8055555555555,790.0,2025-01-13,2025-03-31,72,72,766.8055555555555
718922870189236806,2182.7586206896553,2100.0,2025-01-29,2025-03-31,29,29,2182.7586206896553
719355891470345652,555.7077304347825,500.0,2025-01-28,2025-04-20,207,78,555.7077304347825
721143022842232721,501.94350338983054,500.0,2025-02-02,2025-04-06,59,59,501.94350338983054
721635424816164605,751.664334965035,740.0,2025-01-29,2025-04-20,143,59,751.664334965035
725205326528652381,600.0,600.0,2025-01-27,2025-01-31,5,5,600.0
725867973010290782,499.6360946745562,490.0,2025-01-09,2025-04-20,169,66,499.6360946745562
728531681504670920,151.86936918918917,133.5,2025-01-26,2025-04-20,37,37,151.86936918918917
730437501239201082,686.4514432,774.0,2025-01-27,2025-04-20,225,84,686.4514431999999
730503580289648392,787.5,775.0,2025-01-28,2025-03-04,10,10,787.5
730553947980169722,850.2008620903955,900.0,2025-02-01,2025-04-20,177,78,850.2008620903954
731853350375474350,705.5147058823529,700.0,2025-01-25,2025-04-20,34,34,705.5147058823529
732572931172602640,291.42857142857144,280.0,2025-02-07,2025-04-20,63,63,291.42857142857144
734707774394612996,1417.877358490566,1400.0,2025-01-29,2025-04-06,53,53,1417.877358490566
734774611454860165,615.9035947712418,625.0,2025-02-10,2025-04-20,153,64,615.9035947712418
734843676958831992,453.125,350.0,2025-01-24,2025-04-07,32,32,453.125
734991572208138176,277.9759036144578,280.0,2025-01-11,2025-04-05,83,83,277.9759036144578
735732850757918650,1422.0852709302326,950.0,2025-02-26,2025-04-16,86,35,1422.0852709302326
739015384619300207,1605.9092505747126,1604.0,2025-02-02,2025-03-31,174,58,1605.9092505747126
739663897909156017,720.8333333333334,800.0,2025-01-12,2025-04-07,72,72,720.8333333333334
742262889162653132,177.01785714285714,180.0,2025-01-12,2025-03-31,56,56,177.01785714285714
744210382596366805,508.37008031496066,500.0,2025-01-31,2025-04-20,127,55,508.3700803149606
745632820094188215,726.7142857142857,800.0,2025-02-01,2025-03-09,28,16,726.7142857142857
746451645715267085,991.4077868852459,900.0,2025-01-20,2025-04-20,244,91,991.4077868852459
748336742434217963,457.8095238095238,450.0,2025-01-21,2025-04-20,105,44,457.8095238095238
753461577197808016,875.6317073170732,980.0,2025-01-11,2025-03-31,205,73,875.6317073170732
753566944813003124,571.0572864321608,550.0,2025-01-15,2025-04-20,199,96,571.0572864321608
754141022905987471,749.0305169014084,800.0,2025-01-31,2025-04-20,213,80,749.0305169014084
754375397775403281,838.5926076612902,890.0,2025-01-07,2025-04-20,248,96,838.5926076612902
754796838418506202,604.6638418079096,675.0,2025-01-24,2025-04-20,177,68,604.6638418079096
756997201912524343,947.4778225806451,850.0,2025-01-14,2025-04-20,248,97,947.4778225806451
758758164947604865,153.90243902439025,170.0,2025-01-20,2025-04-20,82,82,153.90243902439025
760805979001764233,650.0,650.0,2025-01-24,2025-01-26,3,3,650.0
762112217871324562,567.9632360294117,600.0,2025-01-13,2025-04-17,136,61,567.9632360294117
762192750283483456,395.56965164179104,440.0,2025-01-20,2025-03-31,67,67,395.56965164179104
762916089194134311,1008.1481481481482,1000.0,2025-01-07,2025-04-20,270,104,1008.1481481481482
766052072199682693,626.6770840277778,550.0,2025-02-12,2025-04-20,144,57,626.6770840277778
766156195693050227,1837.1415094339623,1897.0,2025-02-10,2025-04-07,53,53,1837.1415094339623
766788707373767791,490.71079545454546,520.0,2025-02-09,2025-04-19,88,40,490.71079545454546
767407262472265686,788.1208984455959,800.0,2025-01-12,2025-04-17,193,73,788.1208984455959
768032727158094436,1200.0,1200.0,2025-03-19,2025-04-05,18,18,1200.0
769009482417170004,590.4110429447853,480.0,2025-01-23,2025-04-20,163,75,590.4110429447853
769461318721075633,569.4444444444445,500.0,2025-02-12,2025-03-31,36,36,569.4444444444445
769616108652112172,363.3333333333333,350.0,2025-02-25,2025-04-07,33,33,363.3333333333333
770131545986036241,971.5269487562189,900.0,2025-01-13,2025-04-20,201,78,971.5269487562189
771111761043546355,598.4191919191919,557.0,2025-02-04,2025-04-19,198,75,598.4191919191919
771134836709283777,357.8,300.0,2025-02-23,2025-04-07,15,15,357.8
772261416620745030,835.3601895734597,825.0,2025-01-18,2025-04-20,211,82,835.3601895734597
772706520794806760,450.0,450.0,2025-01-23,2025-01-31,9,9,450.0
778933432062496662,1027.6368603174603,990.0,2025-01-18,2025-04-20,189,73,1027.6368603174603
779104726998664227,412.0,400.0,2025-01-31,2025-04-06,38,38,412.0
780376166619260652,529.4545454545455,429.0,2025-02-23,2025-04-07,44,44,529.4545454545455
780872235421635957,515.2386363636364,499.0,2025-01-15,2025-03-31,44,44,515.2386363636364
781223884036842600,364.758064516129,337.5,2025-02-11,2025-04-17,62,62,364.758064516129
782548209247570691,699.9406568181819,700.0,2025-02-11,2025-04-20,132,54,699.9406568181819
782734966853311782,770.5404761904762,580.0,2025-01-21,2025-04-20,210,79,770.5404761904762
783879004243392314,710.9958696601942,650.0,2025-01-23,2025-04-20,206,81,710.9958696601942
784598714032826222,1188.4113489361703,1200.0,2025-01-14,2025-04-07,141,71,1188.4113489361703
784836681288428817,377.38461538461536,370.0,2025-01-23,2025-04-07,65,65,377.38461538461536
785658004981722606,693.0944976076555,690.75,2025-01-17,2025-04-20,209,79,693.0944976076555
786307999394390316,591.4113924050633,550.0,2025-01-16,2025-04-20,158,72,591.4113924050633
786807324710664147,1249.6769230769232,850.0,2025-02-12,2025-04-17,117,52,1249.6769230769232
787195284335262595,576.7590233121019,550.0,2025-02-02,2025-04-16,157,63,576.7590233121018
787606557854537606,626.1051307692308,584.6667,2025-01-16,2025-03-31,65,65,626.1051307692306
787847078680683474,389.13907284768214,330.0,2025-01-11,2025-04-20,151,63,389.13907284768214
790006111813482352,427.0147058823529,405.0,2025-01-18,2025-04-07,68,68,427.0147058823529
790431243381422888,956.2010175572519,1000.0,2025-01-07,2025-04-20,262,104,956.2010175572519
790518755885066166,794.5448176470588,750.0,2025-01-09,2025-04-20,119,51,794.5448176470588
790752171303746450,665.3333333333334,750.0,2025-01-07,2025-04-20,222,87,665.3333333333334
791313913845076166,850.0,850.0,2025-02-09,2025-04-06,50,50,850.0
792096103347120988,470.65,481.75,2025-01-23,2025-04-06,125,59,470.65
792184367926408145,385.1383649056604,396.0,2025-02-17,2025-04-19,106,57,385.13836490566035
794707921952592251,152.96875,150.0,2025-01-28,2025-04-06,48,48,152.96875
794710559970994170,506.9054375886525,500.0,2025-01-27,2025-04-20,141,68,506.9054375886525
794996321339600522,427.3085106382979,483.5,2025-01-26,2025-04-20,94,67,427.3085106382979
795495744056169046,914.1633333333333,812.5,2025-01-20,2025-04-20,150,66,914.1633333333333
795757968903961791,356.7328767123288,350.0,2025-01-24,2025-04-06,73,73,356.7328767123288
796481545034280714,667.9336734693877,580.0,2025-01-17,2025-04-20,196,74,667.9336734693877
797261187302809924,551.2338570680629,500.0,2025-01-11,2025-04-20,191,75,551.2338570680629
798475021925579344,330.8125,300.0,2025-02-04,2025-04-06,120,48,330.8125
798609957167332367,676.3888888888889,700.0,2025-01-20,2025-04-07,72,72,676.3888888888889
798631136594423222,1100.0,1100.0,2025-01-21,2025-04-07,56,56,1100.0
799251513158018593,550.7248347222222,500.0,2025-02-20,2025-04-20,144,60,550.7248347222222
800942299109284552,323.2425373134328,300.0,2025-02-04,2025-04-19,134,55,323.2425373134328
801271167231006592,251.94650197530862,250.0,2025-03-12,2025-04-20,81,40,251.94650197530862
801611117719633492,478.2682926829268,400.0,2025-01-21,2025-04-20,164,67,478.2682926829268
802047490248101970,251.5529411764706,250.0,2025-03-10,2025-04-20,85,42,251.5529411764706
802357806571870530,667.9078947368421,680.0,2025-02-09,2025-04-20,114,55,667.9078947368421
802922826036667371,1210.9375,1200.0,2025-02-02,2025-04-06,64,64,1210.9375
803403468437987911,377.24657534246575,371.0,2025-01-08,2025-04-05,73,73,377.24657534246575
805381324514930766,783.30729125,750.0,2025-02-21,2025-04-05,32,32,783.3072912499999
805726391815686158,389.6,399.0,2025-01-12,2025-04-17,135,57,389.6
806702099486447309,603.508875739645,500.0,2025-01-31,2025-04-20,169,68,603.508875739645
807400945391416643,711.7692307692307,850.0,2025-01-12,2025-04-19,78,41,711.7692307692307
807898347637042057,395.0,430.0,2025-03-23,2025-04-07,16,16,395.0
809946874989632205,380.00666666666666,370.0,2025-01-20,2025-04-20,75,75,380.00666666666666
811053746893495263,435.5609756097561,400.0,2025-01-21,2025-04-20,164,66,435.5609756097561
812231708820863156,677.4065674242424,500.0,2025-01-31,2025-04-16,132,58,677.4065674242426
813090046454458015,388.45238095238096,390.0,2025-01-23,2025-04-20,84,84,388.45238095238096
815806026505024003,897.2121212121212,900.0,2025-01-27,2025-03-17,99,33,897.2121212121212
816613605644920543,1969.5652173913043,2100.0,2025-01-08,2025-04-17,161,92,1969.5652173913043
821574780923920105,611.9294117647058,600.0,2025-02-15,2025-04-20,85,54,611.9294117647058
821920276390293366,671.812,650.0,2025-01-09,2025-04-11,125,48,671.812
822365439954007216,723.4921052631579,730.5,2025-01-13,2025-04-20,190,80,723.4921052631579
826063757882656916,620.9547619047619,516.0,2025-01-07,2025-04-19,210,82,620.9547619047619
826617189908528565,477.73726861111106,400.0,2025-01-20,2025-04-20,144,65,477.73726861111106
828036946101813387,360.77185786885246,270.0,2025-03-01,2025-04-20,61,24,360.77185786885246
8287843,659.6052631578947,700.0,2025-01-26,2025-04-20,190,78,659.6052631578947
831740758559247685,805.1176470588235,800.0,2025-02-21,2025-03-31,102,34,805.1176470588235
832123000813215722,518.5904977375566,490.0,2025-01-24,2025-04-20,221,87,518.5904977375566
834645644371228115,300.0,300.0,2025-01-22,2025-02-28,38,38,300.0
836385234465202348,1167.754716981132,1040.0,2025-01-26,2025-03-31,106,48,1167.754716981132
836415940545761422,521.5916666666667,490.0,2025-01-29,2025-04-07,60,60,521.5916666666667
837646263953285868,482.03105178571434,460.0,2025-01-18,2025-04-17,168,68,482.03105178571434
837846012155525926,411.3636363636364,400.0,2025-02-17,2025-04-05,44,44,411.3636363636364
839184834439414765,154.71428571428572,150.0,2025-01-31,2025-04-20,42,42,154.71428571428572
840525492567265584,1269.0566037735848,1000.0,2025-02-16,2025-04-17,106,44,1269.0566037735848
841394344184198064,662.8202247191011,600.0,2025-01-21,2025-03-31,89,31,662.8202247191011
844864653127085626,1048.6490809045226,1090.0,2025-01-12,2025-04-20,199,76,1048.6490809045226
850675824952359571,805.128595049505,802.0,2025-01-10,2025-03-31,202,68,805.128595049505
850931966820064700,812.6412221374046,720.0,2025-01-27,2025-04-20,131,59,812.6412221374046
856482117556875618,362.43243243243245,370.0,2025-03-22,2025-04-16,37,26,362.43243243243245
859653300578357102,702.0,702.0,2025-01-28,2025-03-31,171,57,702.0
859925561562240250,792.8275862068965,704.0,2025-02-24,2025-03-31,29,29,792.8275862068965
863830918159371125,329.46268656716416,306.0,2025-01-31,2025-04-20,67,67,329.46268656716416
869504505210568410,1162.5,1250.0,2025-01-23,2025-04-20,80,80,1162.5
871084107630048364,453.93333333333334,450.0,2025-02-09,2025-04-20,135,54,453.93333333333334
873125740517449213,488.8776683743842,446.0,2025-01-17,2025-04-20,203,84,488.8776683743842
873255393900331818,735.7227722772277,584.33335,2025-02-01,2025-04-20,202,79,735.7227722772277
873260132509992833,402.7307692307692,400.0,2025-02-15,2025-02-27,26,13,402.7307692307692
881204142086821328,584.21875,550.0,2025-01-28,2025-04-20,160,68,584.21875
8838629,781.0525248484848,650.0,2025-01-21,2025-04-17,165,66,781.0525248484848
883930877150990341,109.0,109.0,2025-04-02,2025-04-06,5,5,109.0
892662939259281401,1500.0,1500.0,2025-01-11,2025-01-31,13,13,1500.0
892721989592935461,378.7420634920635,350.0,2025-01-19,2025-04-16,126,49,378.7420634920635
8936081,493.037037037037,460.0,2025-02-28,2025-04-06,27,27,493.037037037037
894985131313802009,679.443641618497,627.0,2025-02-07,2025-04-20,173,68,679.443641618497
897144549301156856,1014.8863636363636,850.0,2025-01-07,2025-03-05,44,35,1014.8863636363636
900757690500508426,653.2857142857143,795.0,2025-01-12,2025-04-17,119,60,653.2857142857143
902324773092897293,1235.108695652174,1250.0,2025-01-09,2025-01-23,23,13,1235.108695652174
904512525045117852,585.0823986915888,607.5,2025-01-24,2025-04-16,107,43,585.0823986915888
906701409648697471,577.4722222222222,598.0,2025-02-07,2025-04-20,144,57,577.4722222222222
910707550951342167,2000.0,2000.0,2025-04-06,2025-04-07,2,2,2000.0
910815231577364751,539.9087591240876,500.0,2025-01-13,2025-04-20,137,65,539.9087591240876
911476333007658783,253.42391304347825,200.0,2025-01-27,2025-04-17,138,53,253.42391304347825
912678193847993947,300.6363636363636,300.0,2025-01-08,2025-04-06,77,77,300.6363636363636
913929715874853789,974.0258795031056,899.0,2025-01-15,2025-04-20,161,68,974.0258795031056
914342944500490787,694.1150785714285,583.0,2025-02-24,2025-04-06,42,42,694.1150785714285
915332897455058900,1075.0036764705883,928.0,2025-01-31,2025-04-20,68,68,1075.0036764705883
916052715744473224,1174.344836734694,1150.0,2025-01-06,2025-02-28,147,54,1174.344836734694
923133320997277084,427.07553956834533,550.0,2025-01-18,2025-04-16,139,53,427.07553956834533
929120660817262874,745.7176470588236,699.0,2025-01-13,2025-04-20,255,98,745.7176470588236
9327293,922.4090909090909,900.0,2025-01-27,2025-03-31,33,33,922.4090909090909
936216057908307884,382.29171318435755,392.0,2025-01-28,2025-04-20,179,75,382.29171318435755
939218400123538892,444.11764705882354,350.0,2025-02-22,2025-03-27,34,34,444.11764705882354
939325387438995809,1394.9720670391062,1200.0,2025-01-10,2025-04-20,179,76,1394.9720670391062
939698664229028471,317.65340909090907,300.0,2025-01-23,2025-04-16,88,39,317.65340909090907
942057172413556286,100.0,100.0,2025-02-27,2025-04-06,39,39,100.0
944320965810800803,893.8373191304348,900.0,2025-01-24,2025-04-20,230,87,893.8373191304348
946451380352813662,1105.6377551020407,1100.0,2025-01-15,2025-04-20,49,28,1105.6377551020407
946609581890906389,413.45833342105266,396.16667,2025-02-25,2025-04-14,76,37,413.45833342105266
950059146531590785,469.05882352941177,397.0,2025-02-08,2025-03-10,17,17,469.05882352941177
956398979498945273,477.11764705882354,500.0,2025-03-07,2025-04-14,102,39,477.11764705882354
956676934234107014,542.9516129032259,585.0,2025-01-27,2025-03-30,62,24,542.9516129032259
957349094500016515,677.6940639269407,699.0,2025-01-25,2025-04-20,219,82,677.6940639269407
963040775940890055,714.8837204651163,644.0,2025-01-12,2025-04-20,215,81,714.8837204651163
963916345061155113,1360.827143809524,1460.0,2025-02-01,2025-03-31,105,35,1360.8271438095237
964579064376617710,853.2486486486487,743.0,2025-01-31,2025-04-20,185,74,853.2486486486487
965258538716677226,624.6976744186046,590.0,2025-01-08,2025-04-05,86,86,624.6976744186046
965310801955633109,498.24074074074076,500.0,2025-02-05,2025-04-20,162,63,498.24074074074076
9658725,282.1,300.0,2025-03-24,2025-04-02,10,10,282.1
966687088388761169,793.5741176470588,850.0,2025-01-14,2025-04-20,255,97,793.5741176470588
968213956640500474,512.0744047321429,498.0,2025-01-14,2025-04-17,224,82,512.0744047321429
970445468070597218,570.0,570.0,2025-01-07,2025-01-08,2,2,570.0
973272705231391942,301.1111111111111,240.0,2025-02-15,2025-03-31,45,45,301.1111111111111
978095320445301654,908.1928580952382,900.0,2025-01-14,2025-04-20,210,82,908.1928580952382
978244263452010977,516.4404761904761,480.0,2025-01-13,2025-04-17,126,50,516.4404761904761
978410400232267791,396.317204516129,400.0,2025-03-01,2025-03-31,31,31,396.317204516129
9784227,480.0,480.0,2025-02-01,2025-02-28,19,19,480.0
980310639590708922,664.452167264574,594.0,2025-01-10,2025-04-20,223,91,664.452167264574
980365989956218871,1528.623287671233,1582.0,2025-01-21,2025-04-06,73,73,1528.623287671233
982642009007231841,275.12952902173913,238.0,2025-01-27,2025-04-07,92,52,275.12952902173913
983188724209547131,905.6380471717172,1000.0,2025-01-27,2025-04-17,198,74,905.6380471717172
984846668146064982,1021.6103728476822,974.3333,2025-01-15,2025-03-08,151,53,1021.610372847682
985445004274818605,165.11016949152543,150.0,2025-01-26,2025-04-17,59,59,165.11016949152543
985716714802993034,425.144927826087,500.0,2025-03-04,2025-04-20,115,48,425.144927826087
986245345084467584,866.7727272727273,800.0,2025-01-25,2025-04-20,231,86,866.7727272727273
986407426689940399,293.35,300.0,2025-01-18,2025-04-17,100,43,293.35
986565062867231257,239.26966292134833,230.0,2025-01-07,2025-04-07,89,89,239.26966292134833
991407580891691701,683.7247944444445,627.0,2025-01-20,2025-04-20,162,67,683.7247944444445
995680028058206783,3520.4071856287424,3500.0,2025-01-07,2025-04-20,167,96,3520.4071856287424
996227938456591020,333.5342465753425,350.0,2025-01-28,2025-04-20,73,73,333.5342465753425
999226382307972271,466.67180616740086,500.0,2025-01-20,2025-04-20,227,85,466.67180616740086
